OTU,OTU.code,kingdom,phylum,class,order,family,genus,species,Guild,Taxon_Level,Trophic_Mode,Growth_Morphology,Trait,Confidence_Ranking,Category.In.This.Study,Nreads.TES,Nreads.TOMA,Nreads.YKS,Nreads.SGD,Nreads.YSD,Nreads.YAKU,Nreads.YONA,Nreads.IRI,Nreads.North,Nreads.South,Nreads.All,betweenness.ALL,degree.ALL,closeness.ALL,eigenvector.centrality.ALL,degree.North,closeness.North,eigenvector.centrality.North,betweenness.North,degree.South,closeness.South,eigenvector.centrality.South,betweenness.South,betweenness.local.mean.ALL,betweenness.local.mean.North,betweenness.local.mean.South,degree.TES,betweenness.TES,eigenvector.centrality.TES,closeness.TES,degree.TOMA,betweenness.TOMA,eigenvector.centrality.TOMA,closeness.TOMA,degree.YKS,betweenness.YKS,eigenvector.centrality.YKS,closeness.YKS,degree.SGD,betweenness.SGD,eigenvector.centrality.SGD,closeness.SGD,degree.YSD,betweenness.YSD,eigenvector.centrality.YSD,closeness.YSD,degree.YAKU,betweenness.YAKU,eigenvector.centrality.YAKU,closeness.YAKU,degree.YONA,betweenness.YONA,eigenvector.centrality.YONA,closeness.YONA,degree.IRI,betweenness.IRI,eigenvector.centrality.IRI,closeness.IRI,dprime.TES,dprime.TOMA,dprime.YKS,dprime.SGD,dprime.YSD,dprime.YAKU,dprime.YONA,dprime.IRI,betweenness.weighted.ALL,betweenness.weighted.North,betweenness.weighted.South,betweenness.weighted.TES,betweenness.weighted.TOMA,betweenness.weighted.YKS,betweenness.weighted.SGD,betweenness.weighted.YSD,betweenness.weighted.YAKU,betweenness.weighted.YONA,betweenness.weighted.IRI,Category.col,betweenness.weighted.local.mean.ALL,betweenness.weighted.local.mean.North,betweenness.weighted.local.mean.South
F_4408,1101:21746:9265__T593__S_1311,Fungi,Ascomycota,Leotiomycetes,Helotiales,0,0,0,-,-,-,-,-,-,Others_Unknown,0,0,12,0,0,0,0,0,12,0,12,0,0.003629764,0.299578059,0.028353432,0.005934718,0.298892989,0.055555556,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.464896205,0.570692828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.035584435,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,grey60,0,0,NA
F_4409,1101:5666:7011__T604__S_0487,Fungi,Ascomycota,Leotiomycetes,Helotiales,0,0,0,-,-,-,-,-,-,Others_Unknown,0,12,0,0,0,0,0,0,12,0,12,0,0.001814882,0.282700422,0.005312729,0.002967359,0.254612546,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0.210547136,0.390349769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.060085396,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,grey60,0,0,NA
F_4410,1102:12247:24849__T593__S_0140,Fungi,Ascomycota,Leotiomycetes,Helotiales,0,0,0,-,-,-,-,-,-,Others_Unknown,12,0,0,0,0,0,0,0,12,0,12,0,0,0.270042194,0.001707789,0,0.232472325,0,0,NA,NA,NA,NA,0,0,NA,0,0,0.115386855,0.206655935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,grey60,0,0,NA
F_4411,1103:14931:21294__T593__S_1312,Fungi,Ascomycota,Leotiomycetes,Helotiales,0,0,0,-,-,-,-,-,-,Others_Unknown,0,0,12,0,0,0,0,0,12,0,12,0,0,0.270042194,0.00190187,0,0.236162362,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.26373077,0.301039057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.140990508,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,grey60,0,0,NA
F_4412,1103:21520:4225__T593__S_1462,Fungi,Ascomycota,Leotiomycetes,Helotiales,0,0,0,-,-,-,-,-,-,Others_Unknown,0,0,12,0,0,0,0,0,12,0,12,0,0,0.299578059,0.009449767,0,0.298892989,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.464896205,0.570692828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,grey60,0,0,NA
F_4413,1109:17427:18387__T593__S_1288,Fungi,Ascomycota,Leotiomycetes,Helotiales,0,0,0,-,-,-,-,-,-,Others_Unknown,0,0,12,0,0,0,0,0,12,0,12,0,0,0.299578059,0.009449767,0,0.298892989,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.464896205,0.570692828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,grey60,0,0,NA
F_4414,1102:10280:26239__T604__S_1445,Fungi,Ascomycota,Leotiomycetes,Helotiales,Dermateaceae,0,0,-,-,-,-,-,-,Others_Unknown,0,0,0,0,12,0,0,0,0,12,12,0.000570294,0.005444646,0.308016878,0.007360896,NA,NA,NA,NA,0.010204082,0.246696035,0,0.001514031,0.042255494,NA,0.042255494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.133333333,0.042255494,0.397632497,0.483210549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02340763,NA,NA,NA,0.001627959,NA,0.003029999,NA,NA,NA,NA,0.051800882,NA,NA,NA,grey60,0.051800882,NA,0.051800882
F_4415,2101:15868:14072__T593__S_1288,Fungi,Ascomycota,Leotiomycetes,Helotiales,Dermateaceae,0,0,-,-,-,-,-,-,Others_Unknown,0,0,10,0,0,0,0,2,10,2,12,0.002392475,0.007259528,0.320675105,0.037950676,0.008902077,0.298892989,0.055555556,0,0,0.158590308,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.464896205,0.570692828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.050991768,0.129339973,NA,NA,0.039914155,NA,NA,NA,NA,0.105496253,0,0,0,NA,NA,0,NA,NA,NA,NA,0,grey60,0,0,0
F_4416,1110:20852:9411__T593__S_1395,Fungi,Ascomycota,Leotiomycetes,Helotiales,Sclerotiniaceae,0,0,-,-,-,-,-,-,Others_Unknown,0,0,12,0,0,0,0,0,12,0,12,0.000298285,0.003629764,0.320675105,0.020804944,0.005934718,0.335793358,0,0.002330476,NA,NA,NA,NA,0.071501981,0.071501981,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125,0.071501981,0.730949741,0.781521875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,grey60,0,0,NA
F_4417,2112:10446:5195__T593__S_1032,Fungi,Ascomycota,Pezizomycetes,Pezizales,Tuberaceae,Tuber,0,Ectomycorrhizal,13,Symbiotroph,Gasteroid,Hypogeous,Highly_Probable,Ectomycorrhizal,0,0,0,0,0,0,0,12,0,12,12,0,0.001814882,0.240506329,9.73E-05,NA,NA,NA,NA,0.003401361,0.145374449,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.025906475,0.093783573,NA,NA,NA,NA,NA,NA,NA,0.301302883,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,red,0,NA,0
F_4418,1103:10502:15987__T593__S_0779,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,0,Candida,Candida_sake,Undefined_Saprotroph,7,Saprotroph,Yeast,NULL,Possible,Saprotroph,0,0,0,0,0,0,12,0,0,12,12,0,0,0.257383966,0.000637693,NA,NA,NA,NA,0,0.167400881,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.069245913,0.130857896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.080629511,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0,NA,goldenrod1,0,NA,0
F_4419,1105:12932:24496__T604__S_0394,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,0,Candida,0,Undefined_Saprotroph,7,Saprotroph,Yeast,NULL,Possible,Saprotroph,0,12,0,0,0,0,0,0,12,0,12,0,0,0.261603376,0.002208033,0,0.217712177,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0.115030619,0.203547246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.068486473,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,goldenrod1,0,0,NA
F_4420,1101:11977:4173__T593__S_1385,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Trichomonascaceae,Wickerhamiella,0,Undefined_Saprotroph,7,Saprotroph,Yeast,NULL,Possible,Saprotroph,0,0,12,0,0,0,0,0,12,0,12,0,0,0.223628692,0.000125061,0,0.162361624,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.02144492,0.074696355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.484666874,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,goldenrod1,0,0,NA
F_4421,1101:20798:11189__T593__S_0993,Fungi,Ascomycota,Sordariomycetes,0,0,0,0,-,-,-,-,-,-,Others_Unknown,0,0,0,0,0,0,10,2,0,12,12,4.81E-05,0.001814882,0.278481013,0.001235271,NA,NA,NA,NA,0.003401361,0.198237885,0,0.000109371,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.099155011,0.232148804,0,0,0.026246092,0.069830334,NA,NA,NA,NA,NA,NA,0,0.319072451,0.000347275,NA,0.000561896,NA,NA,NA,NA,NA,NA,0,0,grey60,0,NA,0
F_4422,1101:9464:16529__T604__S_0099,Fungi,Ascomycota,Sordariomycetes,0,0,0,0,-,-,-,-,-,-,Others_Unknown,0,0,0,0,0,12,0,0,0,12,12,0,0,0.253164557,0.000139809,NA,NA,NA,NA,0,0.149779736,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.050024828,0.091547339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.198057596,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,grey60,0,NA,0
F_4423,1102:26706:18590__T593__S_1279,Fungi,Ascomycota,Sordariomycetes,0,0,0,0,-,-,-,-,-,-,Others_Unknown,0,0,12,0,0,0,0,0,12,0,12,0,0,0.299578059,0.009449767,0,0.298892989,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.464896205,0.570692828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,grey60,0,0,NA
F_4424,1105:15643:18529__T604__S_1140,Fungi,Ascomycota,Sordariomycetes,0,0,0,0,-,-,-,-,-,-,Others_Unknown,0,0,0,0,0,4,0,8,0,12,12,0.000868768,0.005444646,0.282700422,0.000578702,NA,NA,NA,NA,0.010204082,0.202643172,0,0.002597513,0.002660957,NA,0.002660957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.009895546,0.026880885,NA,NA,NA,NA,0.03030303,0.005321914,0.106661791,0.272122643,NA,NA,NA,NA,NA,0.424593555,NA,0.087702406,0.001270451,NA,0.00223377,NA,NA,NA,NA,NA,0,NA,0,grey60,0,NA,0
F_4425,1108:11881:20999__T604__S_1493,Fungi,Ascomycota,Sordariomycetes,0,0,0,0,-,-,-,-,-,-,Others_Unknown,0,0,0,0,12,0,0,0,0,12,12,0,0.001814882,0.270042194,0.00465262,NA,NA,NA,NA,0.003401361,0.189427313,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.149284179,0.23074176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.072281582,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,grey60,0,NA,0
F_4426,2106:13317:17130__T604__S_1494,Fungi,Ascomycota,Sordariomycetes,0,0,0,0,-,-,-,-,-,-,Others_Unknown,0,0,0,0,7,0,0,5,0,12,12,0.001274843,0.003629764,0.308016878,0.001616943,NA,NA,NA,NA,0.006802721,0.251101322,0,0.003379369,0.005475381,NA,0.005475381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.066666667,0.010950762,0.173219153,0.217299477,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.079132226,0.23684191,NA,NA,NA,NA,0.131719172,NA,NA,0,0.008520948,NA,0.015560102,NA,NA,NA,NA,0.03552533,NA,NA,0,grey60,0.017762665,NA,0.017762665
F_4427,1103:4587:19753__T593__S_0433,Fungi,Ascomycota,Sordariomycetes,Hypocreales,0,0,0,Undefined_Saprotroph,7,Saprotroph,Mold,NULL,Possible,Saprotroph,0,0,0,12,0,0,0,0,12,0,12,0,0,0.244725738,0.000529149,0,0.195571956,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.087744316,0.179831443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10656836,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,goldenrod1,0,0,NA
F_4428,1111:16586:15040__T593__S_0262,Fungi,Ascomycota,Sordariomycetes,Hypocreales,0,Verticillium,Verticillium_leptobactrum,Plant_Pathogen,13,Pathotroph,NULL,NULL,Probable,Plant_Pathogen,6,0,0,6,0,0,0,0,12,0,12,0.000434479,0.005444646,0.278481013,0.002762548,0.008902077,0.250922509,0,0.003543938,NA,NA,NA,NA,0.004433289,0.004433289,NA,0.055555556,0.008866578,0.075873736,0.110907506,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.182969841,0.279520816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.248407478,NA,NA,0.10622983,NA,NA,NA,NA,0.00044088,0.002235815,NA,0.018671977,NA,NA,0,NA,NA,NA,NA,purple,0.009335989,0.009335989,NA
F_4429,1104:22611:16610__T604__S_0743,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Volutella,Volutella_ciliata,Plant_Pathogen,13,Pathotroph,NULL,NULL,Probable,Plant_Pathogen,0,12,0,0,0,0,0,0,12,0,12,2.67E-05,0.001814882,0.248945148,0.000366924,0.002967359,0.191881919,0,0.000234993,NA,NA,NA,NA,0.005161047,0.005161047,NA,NA,NA,NA,NA,0.0625,0.005161047,0.080546625,0.104119707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.417911393,NA,NA,NA,NA,NA,NA,0.000290886,0.001606195,NA,NA,0.018083477,NA,NA,NA,NA,NA,NA,purple,0.018083477,0.018083477,NA
F_4430,1105:10029:5730__T593__S_1268,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Ophiocordycipitaceae,Tolypocladium,0,Animal_Pathogen-Mycoparasite,13,Pathotroph,NULL,NULL,Probable,Others_Unknown,0,0,12,0,0,0,0,0,12,0,12,0.000220082,0.001814882,0.303797468,0.009576598,0.002967359,0.302583026,0,0.001855177,NA,NA,NA,NA,0.070190108,0.070190108,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125,0.070190108,0.488663859,0.590554287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.184870689,NA,NA,NA,NA,NA,0.005112181,0.030651672,NA,NA,NA,0.64086145,NA,NA,NA,NA,NA,grey60,0.64086145,0.64086145,NA
F_4431,2103:24859:4950__T593__S_1270,Fungi,Ascomycota,Sordariomycetes,Xylariales,0,0,0,-,-,-,-,-,-,Others_Unknown,0,0,12,0,0,0,0,0,12,0,12,0.000938614,0.003629764,0.324894515,0.011512093,0.005934718,0.350553506,0,0.007776263,NA,NA,NA,NA,0.280139381,0.280139381,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0.280139381,0.781293183,0.863293954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.054914959,NA,NA,NA,NA,NA,0.008828638,0.047523832,NA,NA,NA,0.796922578,NA,NA,NA,NA,NA,grey60,0.796922578,0.796922578,NA
F_4432,1109:7848:8495__T604__S_1416,Fungi,Basidiomycota,0,0,0,0,0,-,-,-,-,-,-,Others_Unknown,0,0,0,0,12,0,0,0,0,12,12,0,0,0.270042194,0.002325425,NA,NA,NA,NA,0,0.189427313,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.149284179,0.23074176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,grey60,0,NA,0
F_4433,1102:10683:9426__T604__S_0274,Fungi,Basidiomycota,Agaricomycetes,0,0,0,0,-,-,-,-,-,-,Others_Unknown,0,0,0,0,0,12,0,0,0,12,12,0,0,0.219409283,3.13E-05,NA,NA,NA,NA,0,0.0969163,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.016548502,0.028502449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.429676948,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,grey60,0,NA,0
F_4434,1102:24329:20549__T593__S_0063,Fungi,Basidiomycota,Agaricomycetes,0,0,0,0,-,-,-,-,-,-,Others_Unknown,12,0,0,0,0,0,0,0,12,0,12,0.000101737,0.001814882,0.274261603,0.001461207,0.002967359,0.243542435,0,0.000714052,NA,NA,NA,NA,0.013541913,0.013541913,NA,0.055555556,0.013541913,0.165063365,0.243849126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.142288385,NA,NA,NA,NA,NA,NA,NA,0.0009277,0.004438505,NA,0.033272604,NA,NA,NA,NA,NA,NA,NA,grey60,0.033272604,0.033272604,NA
F_4435,1102:7225:23475__T604__S_0467,Fungi,Basidiomycota,Agaricomycetes,0,0,0,0,-,-,-,-,-,-,Others_Unknown,0,7,0,5,0,0,0,0,12,0,12,6.21E-05,0.001814882,0.257383966,0.000677807,0.002967359,0.210332103,0,0.000483963,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0.039987858,0.055945409,NA,NA,NA,NA,0,0,0.087744316,0.179831443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35514628,NA,0.10656836,NA,NA,NA,NA,0.00057547,0.002895371,NA,NA,0,NA,0,NA,NA,NA,NA,grey60,0,0,NA
F_4436,1102:7581:8188__T593__S_0530,Fungi,Basidiomycota,Agaricomycetes,0,0,0,0,-,-,-,-,-,-,Others_Unknown,0,0,0,12,0,0,0,0,12,0,12,8.52E-05,0.001814882,0.265822785,0.001287183,0.002967359,0.228782288,0,0.000834531,NA,NA,NA,NA,0.006455879,0.006455879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.043478261,0.006455879,0.219172346,0.305545873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.155973322,NA,NA,NA,NA,0.000651625,0.004098422,NA,NA,NA,NA,0.033033632,NA,NA,NA,NA,grey60,0.033033632,0.033033632,NA
F_4437,1103:3420:16917__T604__S_1288,Fungi,Basidiomycota,Agaricomycetes,0,0,0,0,-,-,-,-,-,-,Others_Unknown,0,2,0,0,10,0,0,0,2,10,12,0.000304964,0.001814882,0.278481013,0.001919567,0,0.195571956,0,0,0,0.167400881,0,0,0,0,0,NA,NA,NA,NA,0,0,0.092026849,0.116316277,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.099420705,0.137609229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.211368529,NA,NA,0.092052254,NA,NA,NA,0.002255241,0,0,NA,0,NA,NA,0,NA,NA,NA,grey60,0,0,0
F_4438,1105:20344:16127__T604__S_0503,Fungi,Basidiomycota,Agaricomycetes,0,0,0,0,-,-,-,-,-,-,Others_Unknown,0,12,0,0,0,0,0,0,12,0,12,0.000210815,0.001814882,0.29535865,0.004864987,0.002967359,0.280442804,0,0.001599014,NA,NA,NA,NA,0.041953447,0.041953447,NA,NA,NA,NA,NA,0.0625,0.041953447,0.330811333,0.55848612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.002143001,0.011049766,NA,NA,0.133808148,NA,NA,NA,NA,NA,NA,grey60,0.133808148,0.133808148,NA
F_4439,1108:12882:16494__T593__S_1018,Fungi,Basidiomycota,Agaricomycetes,0,0,0,0,-,-,-,-,-,-,Others_Unknown,0,0,0,0,0,0,12,0,0,12,12,0,0,0.265822785,0.000941496,NA,NA,NA,NA,0,0.176211454,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.082192315,0.171214813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.041903859,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0,NA,grey60,0,NA,0
F_4440,1108:25753:14657__T593__S_0185,Fungi,Basidiomycota,Agaricomycetes,Agaricales,0,0,0,-,-,-,-,-,-,Others_Unknown,12,0,0,0,0,0,0,0,12,0,12,0,0,0.240506329,0.000153966,0,0.184501845,0,0,NA,NA,NA,NA,0,0,NA,0,0,0.047433949,0.061130532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.264447526,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,grey60,0,0,NA
F_4441,2110:10308:11668__T604__S_0105,Fungi,Basidiomycota,Agaricomycetes,Agaricales,0,0,0,-,-,-,-,-,-,Others_Unknown,0,0,0,0,0,12,0,0,0,12,12,0,0,0.274261603,0.000698453,NA,NA,NA,NA,0,0.193832599,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.143254447,0.223893211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.016604959,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,grey60,0,NA,0
F_4442,1102:18056:23729__T593__S_1246,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Amanitaceae,Amanita,0,Ectomycorrhizal,13,Symbiotroph,Agaricoid,NULL,Highly_Probable,Ectomycorrhizal,0,0,12,0,0,0,0,0,12,0,12,0,0.001814882,0.299578059,0.018901894,0.002967359,0.298892989,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.464896205,0.570692828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.016561078,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,red,0,0,NA
F_4443,1101:12803:19326__T604__S_1440,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Clavariaceae,0,0,-,-,-,-,-,-,Others_Unknown,0,0,0,0,10,2,0,0,0,12,12,0.003290002,0.007259528,0.324894515,0.004987689,NA,NA,NA,NA,0.013605442,0.27753304,0,0.008967443,0.02385595,NA,0.02385595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.0477119,0.415848414,0.447990401,0,0,0.054111536,0.116638244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.070695594,0.144826617,NA,NA,0.030376223,NA,0.056453148,NA,NA,NA,NA,0.2590642,0,NA,NA,grey60,0.1295321,NA,0.1295321
F_4444,1105:12572:9299__T593__S_0292,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,0,0,-,-,-,-,-,-,Others_Unknown,5,0,0,7,0,0,0,0,12,0,12,0.001296958,0.003629764,0.308016878,0.004290415,0.005934718,0.313653137,0,0.010062601,NA,NA,NA,NA,0.006137433,0.006137433,NA,0,0,0.115386855,0.206655935,NA,NA,NA,NA,NA,NA,NA,NA,0.043478261,0.012274865,0.343994996,0.431309756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,0.009339533,0.047328027,NA,0,NA,NA,0.061398972,NA,NA,NA,NA,grey60,0.030699486,0.030699486,NA
F_4445,1105:24635:12660__T593__S_0771,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,0,0,-,-,-,-,-,-,Others_Unknown,0,0,0,0,0,0,12,0,0,12,12,0,0,0.261603376,0.000798738,NA,NA,NA,NA,0,0.167400881,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.076624089,0.145388475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.073542039,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0,NA,grey60,0,NA,0
