"source_taxon_name","source_taxon_path","source_taxon_path_ids","source_specimen_life_stage_id","source_specimen_life_stage","source_specimen_physiological_state_id","source_specimen_physiological_state","source_specimen_body_part_id","source_specimen_body_part","interaction_type","target_taxon_name","target_taxon_path","target_taxon_path_ids","target_specimen_life_stage_id","target_specimen_physiological_state","target_specimen_physiological_state_id","target_specimen_physiological_state","target_specimen_body_part_id","target_specimen_body_part","latitude","longitude","study_citation","study_url","study_source_citation"
"Doryctobracon zeteki","Animalia | Arthropoda | Insecta | Hymenoptera | Ichneumonoidea | Braconidae | Doryctobracon | Doryctobracon zeteki","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:660 | EOL:661 | EOL:3772294 | EOL:16329370",,,,,,,"parasiteOf","Anastrepha striata","Animalia | Arthropoda | Insecta | Diptera | Tephritidae | Anastrepha | Anastrepha striata","EOL:1 | EOL:164 | EOL:344 | EOL:421 | EOL:9023 | EOL:79415 | EOL:724410",,,,,,,,,"Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.",,"Sarah E. Miller.  04/14/2015.  Information extracted from litterature Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.. Accessed at <https://github.com/millerse/Wharton-and-Marsh-1978.-New-World-Opiinae/archive/5e6ca4a365cc982805ccad588dc129d4bb230f4e.zip> on 24 Sep 2018."
"Doryctobracon zeteki","Animalia | Arthropoda | Insecta | Hymenoptera | Ichneumonoidea | Braconidae | Doryctobracon | Doryctobracon zeteki","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:660 | EOL:661 | EOL:3772294 | EOL:16329370",,,,,,,"parasiteOf","Anastrepha fraterculus","Animalia | Arthropoda | Insecta | Diptera | Tephritidae | Anastrepha | Anastrepha fraterculus","EOL:1 | EOL:164 | EOL:344 | EOL:421 | EOL:9023 | EOL:79415 | EOL:723915",,,,,,,,,"Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.",,"Sarah E. Miller.  04/14/2015.  Information extracted from litterature Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.. Accessed at <https://zenodo.org/record/258215/files/millerse/Fly-parasites-v1.0.zip> on 24 Sep 2018."
"Doryctobracon zeteki","Animalia | Arthropoda | Insecta | Hymenoptera | Ichneumonoidea | Braconidae | Doryctobracon | Doryctobracon zeteki","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:660 | EOL:661 | EOL:3772294 | EOL:16329370",,,,,,,"parasiteOf","Anastrepha striata","Animalia | Arthropoda | Insecta | Diptera | Tephritidae | Anastrepha | Anastrepha striata","EOL:1 | EOL:164 | EOL:344 | EOL:421 | EOL:9023 | EOL:79415 | EOL:724410",,,,,,,,,"Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.",,"Sarah E. Miller.  04/14/2015.  Information extracted from litterature Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.. Accessed at <https://zenodo.org/record/258215/files/millerse/Fly-parasites-v1.0.zip> on 24 Sep 2018."
"Polemochartus melas","Animalia | Arthropoda | Insecta | Hymenoptera | Braconidae | Polemochartus | Polemochartus melas","GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:6910 | GBIF:1265846 | GBIF:1265852","UBERON:0000069","larval stage",,,,,"parasitoidOf","Lipara rufitarsis","Animalia | Arthropoda | Insecta | Diptera | Chloropidae | Lipara | Lipara rufitarsis","IRMNG:11 | IRMNG:235 | IRMNG:1096 | IRMNG:10063 | IRMNG:101037 | IRMNG:1441064 | IRMNG:10418534","UBERON:0000069",,,,,,,,"Shaw, M.R. & Jennings, M.T.. 2008. Polemochartus melas (Giraud) (Hymenoptera: Braconidae, Alysiinae) new to Britain. Entomologist's Gazette. Vol Vol 59. pp 114-116","http://bioinfo.org.uk/html/b161101.htm","Food Webs and Species Interactions in the Biodiversity of UK and Ireland (Online). 2015. Data provided by Malcolm Storey. Also available from http://bioinfo.org.uk."
"Cotesia empretiae","Animalia | Arthropoda | Insecta | Hymenoptera | Braconidae | Cotesia | Cotesia empretiae","GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:6910 | GBIF:1257602 | GBIF:1257837",,,,,,,"parasiteOf","Parasa chloris","Animalia | Arthropoda | Insecta | Lepidoptera | Limacodidae | Parasa | Parasa chloris","GBIF:1 | GBIF:54 | GBIF:216 | GBIF:797 | GBIF:5474 | GBIF:1753224 | GBIF:5105508",,,,,,,24.828936,-99.582936,"Juan Cruzado Cortés. 2015. Parasa chloris interaction->parasitised by Cotesia empretiae. iNaturalist.org. Accessed at <https://www.inaturalist.org/observations/2434406> on 24 Sep 2018.","https://www.inaturalist.org/observations/2434406","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world. Accessed at <https://www.inaturalist.org> on 24 Sep 2018."
"Doryctobracon toxotrypanae","Animalia | Arthropoda | Insecta | Hymenoptera | Ichneumonoidea | Braconidae | Doryctobracon | Doryctobracon toxotrypanae","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:660 | EOL:661 | EOL:3772294 | EOL:16329377",,,,,,,"parasiteOf","Toxotrypana curvicauda","Animalia | Arthropoda | Insecta | Diptera | Tephritidae | Toxotrypana | Toxotrypana curvicauda","EOL:1 | EOL:164 | EOL:344 | EOL:421 | EOL:9023 | EOL:79786 | EOL:726792",,,,,,,,,"Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.",,"Sarah E. Miller.  04/14/2015.  Information extracted from litterature Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.. Accessed at <https://github.com/millerse/Wharton-and-Marsh-1978.-New-World-Opiinae/archive/5e6ca4a365cc982805ccad588dc129d4bb230f4e.zip> on 24 Sep 2018."
"Doryctobracon toxotrypanae","Animalia | Arthropoda | Insecta | Hymenoptera | Ichneumonoidea | Braconidae | Doryctobracon | Doryctobracon toxotrypanae","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:660 | EOL:661 | EOL:3772294 | EOL:16329377",,,,,,,"parasiteOf","Toxotrypana curvicauda","Animalia | Arthropoda | Insecta | Diptera | Tephritidae | Toxotrypana | Toxotrypana curvicauda","EOL:1 | EOL:164 | EOL:344 | EOL:421 | EOL:9023 | EOL:79786 | EOL:726792",,,,,,,,,"Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.",,"Sarah E. Miller.  04/14/2015.  Information extracted from litterature Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.. Accessed at <https://zenodo.org/record/258215/files/millerse/Fly-parasites-v1.0.zip> on 24 Sep 2018."
"Doryctobracon brasiliensis","Animalia | Arthropoda | Insecta | Hymenoptera | Ichneumonoidea | Braconidae | Doryctobracon | Doryctobracon brasiliensis","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:660 | EOL:661 | EOL:3772294 | EOL:16329373",,,,,,,"parasiteOf","Anastrepha fraterculus","Animalia | Arthropoda | Insecta | Diptera | Tephritidae | Anastrepha | Anastrepha fraterculus","EOL:1 | EOL:164 | EOL:344 | EOL:421 | EOL:9023 | EOL:79415 | EOL:723915",,,,,,,,,"Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.",,"Sarah E. Miller.  04/14/2015.  Information extracted from litterature Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.. Accessed at <https://github.com/millerse/Wharton-and-Marsh-1978.-New-World-Opiinae/archive/5e6ca4a365cc982805ccad588dc129d4bb230f4e.zip> on 24 Sep 2018."
"Doryctobracon brasiliensis","Animalia | Arthropoda | Insecta | Hymenoptera | Ichneumonoidea | Braconidae | Doryctobracon | Doryctobracon brasiliensis","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:660 | EOL:661 | EOL:3772294 | EOL:16329373",,,,,,,"parasiteOf","Anastrepha fraterculus","Animalia | Arthropoda | Insecta | Diptera | Tephritidae | Anastrepha | Anastrepha fraterculus","EOL:1 | EOL:164 | EOL:344 | EOL:421 | EOL:9023 | EOL:79415 | EOL:723915",,,,,,,,,"Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.",,"Sarah E. Miller.  04/14/2015.  Information extracted from litterature Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.. Accessed at <https://zenodo.org/record/258215/files/millerse/Fly-parasites-v1.0.zip> on 24 Sep 2018."
"Doryctobracon anastrephilus","Animalia | Arthropoda | Insecta | Hymenoptera | Ichneumonoidea | Braconidae | Doryctobracon | Doryctobracon anastrephilus","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:660 | EOL:661 | EOL:3772294 | EOL:16329369",,,,,,,"parasiteOf","Anastrepha interrupta","Animalia | Arthropoda | Insecta | Diptera | Tephritidae | Anastrepha | Anastrepha interrupta","EOL:1 | EOL:164 | EOL:344 | EOL:421 | EOL:9023 | EOL:79415 | EOL:724140",,,,,,,,,"Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.",,"Sarah E. Miller.  04/14/2015.  Information extracted from litterature Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.. Accessed at <https://github.com/millerse/Wharton-and-Marsh-1978.-New-World-Opiinae/archive/5e6ca4a365cc982805ccad588dc129d4bb230f4e.zip> on 24 Sep 2018."
"Doryctobracon anastrephilus","Animalia | Arthropoda | Insecta | Hymenoptera | Ichneumonoidea | Braconidae | Doryctobracon | Doryctobracon anastrephilus","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:660 | EOL:661 | EOL:3772294 | EOL:16329369",,,,,,,"parasiteOf","Anastrepha suspensa","Animalia | Arthropoda | Insecta | Diptera | Tephritidae | Anastrepha | Anastrepha suspensa","EOL:1 | EOL:164 | EOL:344 | EOL:421 | EOL:9023 | EOL:79415 | EOL:725297",,,,,,,,,"Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.",,"Sarah E. Miller.  04/14/2015.  Information extracted from litterature Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.. Accessed at <https://github.com/millerse/Wharton-and-Marsh-1978.-New-World-Opiinae/archive/5e6ca4a365cc982805ccad588dc129d4bb230f4e.zip> on 24 Sep 2018."
"Doryctobracon anastrephilus","Animalia | Arthropoda | Insecta | Hymenoptera | Ichneumonoidea | Braconidae | Doryctobracon | Doryctobracon anastrephilus","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:660 | EOL:661 | EOL:3772294 | EOL:16329369",,,,,,,"parasiteOf","Anastrepha interrupta","Animalia | Arthropoda | Insecta | Diptera | Tephritidae | Anastrepha | Anastrepha interrupta","EOL:1 | EOL:164 | EOL:344 | EOL:421 | EOL:9023 | EOL:79415 | EOL:724140",,,,,,,,,"Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.",,"Sarah E. Miller.  04/14/2015.  Information extracted from litterature Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.. Accessed at <https://zenodo.org/record/258215/files/millerse/Fly-parasites-v1.0.zip> on 24 Sep 2018."
"Doryctobracon anastrephilus","Animalia | Arthropoda | Insecta | Hymenoptera | Ichneumonoidea | Braconidae | Doryctobracon | Doryctobracon anastrephilus","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:660 | EOL:661 | EOL:3772294 | EOL:16329369",,,,,,,"parasiteOf","Anastrepha suspensa","Animalia | Arthropoda | Insecta | Diptera | Tephritidae | Anastrepha | Anastrepha suspensa","EOL:1 | EOL:164 | EOL:344 | EOL:421 | EOL:9023 | EOL:79415 | EOL:725297",,,,,,,,,"Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.",,"Sarah E. Miller.  04/14/2015.  Information extracted from litterature Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.. Accessed at <https://zenodo.org/record/258215/files/millerse/Fly-parasites-v1.0.zip> on 24 Sep 2018."
"Diachasma ferrugineum","Animalia | Arthropoda | Insecta | Hymenoptera | Ichneumonoidea | Braconidae | Diachasma | Diachasma ferrugineum","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:660 | EOL:661 | EOL:3773561 | EOL:12064952",,,,,,,"parasiteOf","Rhagoletis pomonella","Animalia | Arthropoda | Insecta | Diptera | Tephritidae | Rhagoletis | Rhagoletis pomonella","EOL:1 | EOL:164 | EOL:344 | EOL:421 | EOL:9023 | EOL:25780 | EOL:723988",,,,,,,,,"Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.",,"Sarah E. Miller.  04/14/2015.  Information extracted from litterature Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.. Accessed at <https://github.com/millerse/Wharton-and-Marsh-1978.-New-World-Opiinae/archive/5e6ca4a365cc982805ccad588dc129d4bb230f4e.zip> on 24 Sep 2018."
"Diachasma ferrugineum","Animalia | Arthropoda | Insecta | Hymenoptera | Ichneumonoidea | Braconidae | Diachasma | Diachasma ferrugineum","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:660 | EOL:661 | EOL:3773561 | EOL:12064952",,,,,,,"parasiteOf","Rhagoletis fausta","Animalia | Arthropoda | Insecta | Diptera | Tephritidae | Rhagoletis | Rhagoletis fausta","EOL:1 | EOL:164 | EOL:344 | EOL:421 | EOL:9023 | EOL:25780 | EOL:724553",,,,,,,,,"Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.",,"Sarah E. Miller.  04/14/2015.  Information extracted from litterature Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.. Accessed at <https://github.com/millerse/Wharton-and-Marsh-1978.-New-World-Opiinae/archive/5e6ca4a365cc982805ccad588dc129d4bb230f4e.zip> on 24 Sep 2018."
"Diachasma ferrugineum","Animalia | Arthropoda | Insecta | Hymenoptera | Ichneumonoidea | Braconidae | Diachasma | Diachasma ferrugineum","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:660 | EOL:661 | EOL:3773561 | EOL:12064952",,,,,,,"parasiteOf","Rhagoletis cingulata","Animalia | Arthropoda | Insecta | Diptera | Tephritidae | Rhagoletis | Rhagoletis cingulata","EOL:1 | EOL:164 | EOL:344 | EOL:421 | EOL:9023 | EOL:25780 | EOL:725293",,,,,,,,,"Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.",,"Sarah E. Miller.  04/14/2015.  Information extracted from litterature Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.. Accessed at <https://github.com/millerse/Wharton-and-Marsh-1978.-New-World-Opiinae/archive/5e6ca4a365cc982805ccad588dc129d4bb230f4e.zip> on 24 Sep 2018."
"Diachasma ferrugineum","Animalia | Arthropoda | Insecta | Hymenoptera | Ichneumonoidea | Braconidae | Diachasma | Diachasma ferrugineum","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:660 | EOL:661 | EOL:3773561 | EOL:12064952",,,,,,,"parasiteOf","Rhagoletis pomonella","Animalia | Arthropoda | Insecta | Diptera | Tephritidae | Rhagoletis | Rhagoletis pomonella","EOL:1 | EOL:164 | EOL:344 | EOL:421 | EOL:9023 | EOL:25780 | EOL:723988",,,,,,,,,"Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.",,"Sarah E. Miller.  04/14/2015.  Information extracted from litterature Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.. Accessed at <https://zenodo.org/record/258215/files/millerse/Fly-parasites-v1.0.zip> on 24 Sep 2018."
"Diachasma ferrugineum","Animalia | Arthropoda | Insecta | Hymenoptera | Ichneumonoidea | Braconidae | Diachasma | Diachasma ferrugineum","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:660 | EOL:661 | EOL:3773561 | EOL:12064952",,,,,,,"parasiteOf","Rhagoletis fausta","Animalia | Arthropoda | Insecta | Diptera | Tephritidae | Rhagoletis | Rhagoletis fausta","EOL:1 | EOL:164 | EOL:344 | EOL:421 | EOL:9023 | EOL:25780 | EOL:724553",,,,,,,,,"Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.",,"Sarah E. Miller.  04/14/2015.  Information extracted from litterature Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.. Accessed at <https://zenodo.org/record/258215/files/millerse/Fly-parasites-v1.0.zip> on 24 Sep 2018."
"Diachasma ferrugineum","Animalia | Arthropoda | Insecta | Hymenoptera | Ichneumonoidea | Braconidae | Diachasma | Diachasma ferrugineum","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:660 | EOL:661 | EOL:3773561 | EOL:12064952",,,,,,,"parasiteOf","Rhagoletis cingulata","Animalia | Arthropoda | Insecta | Diptera | Tephritidae | Rhagoletis | Rhagoletis cingulata","EOL:1 | EOL:164 | EOL:344 | EOL:421 | EOL:9023 | EOL:25780 | EOL:725293",,,,,,,,,"Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.",,"Sarah E. Miller.  04/14/2015.  Information extracted from litterature Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.. Accessed at <https://zenodo.org/record/258215/files/millerse/Fly-parasites-v1.0.zip> on 24 Sep 2018."
